沉默之星	http://103.88.34.177:51368	独家[首战一区]	1768905000	全靠打	我本沉默-1.76-1.85-散人玩家天堂　-推荐	公益传奇
█▅▃▁九鼎微变	http://43.230.72.23:5299/	独家版本▁▃▅█	1768915800	╲╲首战首区╱╱	╲╲纯元宝服◆一切全靠打◆沙奖红包╱╱-推荐	火龙专属神器
野外小怪必爆终极	http://103.192.209.60:8199	今日首区刚开１秒	1768917600	终极高爆日赚千元	神器迷失专属沉默单职业冰雪火龙复古神技-推荐	█赏金传奇█
╲　沉默故事　╱	http://wwww.chenmo20.com:520	╲　2026首发　╱	1768917600	首站区	╲2026沉默三职业╲全网没有第二家╲首区-推荐	首区50+
１７６特色小极品	http://43.242.204.92:4529/	复古金币特戒	1768917600	无GM模式	麻痹戒指-运3·虎齿-特技宝石-推荐	只卖一个会员
1.76雄霸天下	http://www.176xbtx.com	充值玩的爽	1768917600	免费拾取回收挂机	小极品+5，经典复古，周期长-推荐	213814582
██剑引龙泉·X	https://103.192.209.180:5020/n-jylq/index.htm	特色沉默██	1768917600	无限打充值	复古█沉默█剧情█专属█神器█暗黑█火龙-推荐	超爽低消
76复古小极品	http://43.242.204.92:4530/	特色特技特戒	1768917600	无GM模式	76复古-烈火变陨石双倍伤害-推荐	只卖一个会员
仙剑传奇★单职业	http://103.192.210.56:2188/	★　首区　★	1768917600	沙奖１８８８８	沙奖18888◆一切靠打◆会员免费◆三天合区-推荐	●纯货币服●
█████明月策	http://www.16.nb289.xyz:3868	新玩法首战██	1768917600	全新福利模式	▇全新玩法▇追梦▇▇耐玩▇▇靠打▇▇免费-推荐	沉默迷失专属
██龙魂单职业█	http://aaa.2201pk.com:3000/	██沙奖18888█	1768917600	██迷失大极品	▇▇100满消费▇装备保值▇公益神器沉默-推荐	专属微变火龙
寻秦记	http://103.19.232.205:5589	沉默专属	1768917600	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
王※麻※子	http://www.2023cq.com:6688/	神器◆追梦	1768917600	首战※首区	人不犯我◆我不犯人※人若犯我◆斩草除根-推荐	3660288346
「　　杀心　　」	http://www.shaxin168.com/	「　　沉默　　」	1768917600	独家巨制	「　复古追梦　」「一」「切」「靠」「打」-推荐	特色复古
１.７０	http://103.60.164.34:12352/	１.７６	1768917600	1.76复古	＜＜＜　　　1.70贪玩公益服　　　＞＞＞-推荐	盛大百区怀旧
斩蛟█超变█独家	http://www.qww96qq.top:86	刀刀刀刀█超变█	1768917600	专属神器迷失沉默	超变无限刀单职业大极品●轻变火龙沉默-推荐	无限刀超变中
██杀神觉醒██	http://www.hanfei66.com	◆纯◆生◆态◆版	1768917600	新区狂送10w福利	●█冠名白送█材料通关█散人追梦吃肉█●-推荐	●生态绿色●
落魄神兵	http://www.zhiyipk.fun/	情侣幻境	1768917600	→→→→→→→→	|决战天下|人人传奇|新天传奇|如梦传奇-推荐	群877259182
▇1.76追梦复古	http://www.176xing.cn:882/	▇▇小极品+6▇	1768917600	√一切靠打◆	自动挂机◆自动回收◆爆极品◆爆剑甲◆-推荐	▅▇首战首区
回忆青春	http://www.996hpk.com/	独创１７６	1768917600	爆神器	打宝惊喜、PK超刺激-推荐	第5天合区
１．８０传奇火龙	http://www.zwhcvxw01cq.top:22288/	180▆首区▆	1768917600	沙奖８５７６	极品+5▆经典好服▆等级好升▆装备全爆-推荐	刚开一秒
沉默金币	http://yty34.zyb1818.com:7458/	首站区	1768917600	03年情怀	独家沉默、主打养老、干净、装备全爆-推荐	礼包免费玩
经典雷霆二合一	http://www.ygg6.com	██首战首区██	1768919400	█首站首区█	单职业神器迷失中变专属火龙沉默复古神技-推荐	群993015995
╲苍穹风云╱	http://cangqiong88.top:52527	╋首战首区╋	1768919400	█沙奖微信红苞█	███白嫖你就是王者█第一神器单职业██-推荐	█简单、粗暴
██白虎合击██	https://61.164.174.30:23675/	██首站首区██	1768919400	█日赚五百█	复古星王█物价保值█长久耐玩█挂机拾取回-推荐	█首爆RMB
《　魂之刃　》	http://www.hunzhiren888.top:18888/	╋攻速单职业╋	1768919400	沙奖丶１８８８８	首爆鸿包█装备值钱█无氪金█无暗坑-推荐	火龙神器迷失
２０２６绝版微变	http://jbwb-uhhs-03.sdxfgdrj5639.top:10207/	独创·首战①区	1768919400	神器＂无限刀＂	「杀神」「神器」「迷失」「火龙」「专属」-推荐	█站长推荐█
至尊大唐冰雪	http://www.yqwl666.cn/	激情怀旧版	1768919400	你没玩过的传奇	▆永久回收█小怪爆一切█终极剑甲全爆出█-推荐	▊首战首区▊
＜　酒剑逍遥　＞	http://www.9d8e.cn/	＜　公　　测　＞	1768919400	低消费の超高回报	装备保值█挂机吃肉█专属沉默█人人追梦█-推荐	█全网首发█
寻秦记	http://103.19.232.205:5589	沉默专属	1768919400	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
沉默金币	http://ttt37.dyyyd.com:2569/	首站区	1768919400	03年情怀	装备全开、铜域终极、干净、养老沉默-推荐	长期稳定
《１８０轩辕火龙	https://103.192.209.180:5069/	火龙长期爆率服	1768919400	█站长推荐█	装备保值◆爆率超高◆憋尿打宝◆不关爆率-推荐	483004106
新【魔刃专属】	http://43.241.19.39:91/mrzs/	★独家◆精修★	1768919400	★内容丰富★	画质流畅.奖励丰厚.首爆不停.探索真理.-推荐	★装备全爆★
★１·７６极品★	http://www.zxms2025.com	█散人白嫖终极█	1768921200	沙奖１８８８８	最新玩法█三职业平衡█全新技能█爆率全开-推荐	〓ＰＫ超爽〓
１丶８０热血火龙	http://www.kdtpbvw01rx.top:22299/	散人丶首区	1768921200	极品最高+5	战神狂爆╲自动捡物╲长久稳定╲装备全爆-推荐	沙奖８５７６
１丶８０上古战神	http://www.180sgz.com	全新版本首站首区	1768921200	▇打琻稳赚▇	█独家新版█１丶８０战神小极品+6★█-推荐	７６火龙微变
１．８０时光复古	https://180sgzs20260118.b8zf.com/	１．７６战神终极	1768921200	▇▇５０全满▇▇	▇▅▃▂１.８０复古战神极品＋５▂▃▅▇-推荐	７６８０８５
七剑火龙◆单职业	http://45.117.11.9:65001	独创◆首战①区	1768921200	╋复古微变╋	沙奖18888◆一切靠打◆白漂通关◆三天合区-推荐	免费◆公益◆
【　追忆传奇　】	http://45.248.10.180:700	【　首战首区　】	1768921200	█独家最新版本█	人人追梦█复古神器█沉默８０█散人养老█-推荐	群5789616
╋●╋新杀神恶魔	http://103.192.209.234:899/9pk/	风卷残云剑╋●╋	1768921200	█攻速单职业█	╋╋◆天崩地裂◆惊天动地◆秒杀壹切◆╋╋-推荐	╋散人通关╋
【　杀戮光明　】	http://www.sss999.top:188	【　首战首区　】	1768921200	沙奖１８８８８	【　一切打满　０充逆袭　散人◆追梦　】-推荐	迷失神器专属
【夜刀神之卷】	http://www.cyx888.com	原创剧情专属	1768921200	散人轻松逆袭	熬夜追梦■装备保值■万元首爆■天选之人-推荐	群1034811843
１.７０	http://103.60.164.34:12352/	１.７６	1768921200	1.76复古	＜＜＜　　　1.70贪玩公益服　　　＞＞＞-推荐	盛大百区怀旧
无界沉默	http://www.wujie888.com	复古单职业	1768921200	火龙●神器●沉默	★全网独家，长久耐玩，充值可打，免费到顶-推荐	免费挂机回收
寻秦记	http://103.19.232.205:5589	沉默专属	1768921200	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
１７６散人复古	http://www.huiyi2005.cn	●致敬青春●	1768923000	◆免费挂机◆	▇▅极品看脸◆攻４0裁决◆散人福利▅▇-推荐	◆沙奖红包◆
寻秦记	http://103.19.232.205:5589	沉默专属	1768923000	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
〔　追忆沉默　〕	http://45.248.10.27:888/	████████	1768923000	独家沉默单职业	█公益█神器█火龙█未央█复古█合击█-推荐	█全网独家█
诸神纪元专属神器	http://clgx123.zhigu.games:15888/	单职业沉默无限刀	1768923000	全网爆率天花板	多名额首爆88888米●人人追梦永久保值-推荐	群691280326
【　盟重沙漠	http://www.168mzsm.top:1122/	终极全爆　　】	1768923000	材料保值	神器★复古★沉默★好混★装备满地爆-推荐	只卖会员
1.68木剑沉默	http://www.fs150.cn:160/	ㄨ新年首区ㄨ	1768923000	◤03养老沉默◢	◤道麒麟◆战武兽◆法魔兽◢诅咒の亡◢凤凰-推荐	█03纯净沉默
至尊万世火龙	http://www.yqwl888.cn/	激情打金版	1768923000	你没玩过的传奇	▆永久回收█小怪爆一切█终极剑甲全爆出█-推荐	▊首战首区▊
仙剑传奇★单职业	http://103.192.210.56:2188/	★　首区　★	1768924800	沙奖１８８８８	沙奖18888◆一切靠打◆会员免费◆三天合区-推荐	●纯货币服●
王※麻※子	http://www.2023cq.com:6688/	神器◆追梦	1768924800	首战※首区	人不犯我◆我不犯人※人若犯我◆斩草除根-推荐	3660288346
１．８０名扬战神	http://103.36.166.220:18099/180MY	１．７６开天复古	1768924800	公益长久稳定	▊三天合区▊散人好混▊物价保值▊老品牌▊-推荐	微变８５火龙
杜鹃沉默	http://202.189.12.55:50499/	真首站首区	1768924800	无隐藏消费	免费捡物辉收+免费送麒麟单挑一切BOSS-推荐	初衷只为散人
██龙魂单职业█	http://aaa.2201pk.com:3000/	██沙奖18888█	1768924800	██迷失大极品	▇▇100满消费▇装备保值▇公益神器沉默-推荐	专属微变火龙
██杀神觉醒██	http://www.hanfei66.com	◆纯◆生◆态◆版	1768924800	新区狂送10w福利	●█冠名白送█材料通关█散人追梦吃肉█●-推荐	●生态绿色●
１·８０起源战神	http://www1988.z180s.com/	复古大极品+5	1768924800	微变１·７６公益	全满50◆散人追梦◆充值可打◆散人称王-推荐	沉默冰雪火龙
寻秦记	http://103.19.232.205:5589	沉默专属	1768924800	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
寻秦记	http://103.19.232.205:5589	沉默专属	1768926600	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
╲苍穹风云╱	http://cangqiong88.top:52527	╋首战首区╋	1768926600	█沙奖微信红苞█	███白嫖你就是王者█第一神器单职业██-推荐	█简单、粗暴
七剑火龙◆单职业	http://45.117.11.9:65001	独创◆首战①区	1768926600	╋复古微变╋	沙奖18888◆一切靠打◆白漂通关◆三天合区-推荐	免费◆公益◆
〔符文大乱斗〕	https://www.023pk.com	【流星の品牌】	1768926600	多流派の神器专属	创新·进步·新玩法·符文·命运·难度模式-推荐	★散人追梦★
经典雷霆二合一	http://www.ygg6.com	██首战首区██	1768926600	█首站首区█	单职业神器迷失中变专属火龙沉默复古神技-推荐	群993015995
176特戒合击	http://103.192.209.219:50028	第4天合区	1768926600	独家复古	█赞助免费█充值可打█小极品+7█一切靠-推荐	沙奖3888
１．８０名扬战神	http://103.36.166.220:18099/180MY	１．７６开天复古	1768926600	公益长久稳定	▊三天合区▊散人好混▊物价保值▊老品牌▊-推荐	微变８５火龙
寻秦记	http://103.19.232.205:5589	沉默专属	1768928400	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
玄隐沉默	http://45.251.9.76:1081/	复古微变	1768928400	★★★★	★专属★高爆★神器★天命-推荐	首战一区
【　杀戮光明　】	http://www.sss999.top:188	【　首战首区　】	1768928400	沙奖１８８８８	【　一切打满　０充逆袭　散人◆追梦　】-推荐	迷失神器专属
╋●╋新杀神恶魔	http://103.192.209.234:899/9pk/	风卷残云剑╋●╋	1768928400	█攻速单职业█	╋╋◆天崩地裂◆惊天动地◆秒杀壹切◆╋╋-推荐	╋散人通关╋
█████明月策	http://www.16.nb289.xyz:3868	新玩法首战██	1768928400	全新福利模式	▇全新玩法▇追梦▇▇耐玩▇▇靠打▇▇免费-推荐	沉默迷失专属
１．８０清风战神	http://www.rtbndax01qf.top:22255/	180▆首区▆	1768928400	沙奖８５７６	极品+6▆经典好服▆等级好升▆装备全爆-推荐	刚开一秒
１．８０时光复古	https://180sgzs20260118.b8zf.com/	１．７６战神终极	1768930200	▇▇５０全满▇▇	▇▅▃▂１.８０复古战神极品＋５▂▃▅▇-推荐	７６８０８５
１.７０	http://103.60.164.34:12352/	１.７６	1768930200	1.76复古	＜＜＜　　　1.70贪玩公益服　　　＞＞＞-推荐	盛大百区怀旧
〔　乱世修罗　〕	http://120.26.143.21:5566/	██首战一区██	1768930200	独家单职业	〔　　　　奖励8888·超低消费　　　　〕-推荐	首战首区
〔　追忆沉默　〕	http://45.248.10.27:888/	████████	1768930200	独家沉默单职业	█公益█神器█火龙█未央█复古█合击█-推荐	█全网独家█
１·８０冰啸火龙	http://www.msnfpka01bx.top:22277/	180首区(+5)	1768930200	小极品全靠打	自动捡取╱良心好服╱剑甲全爆╱长久激情-推荐	沙奖８５７６
寻秦记	http://103.19.232.205:5589	沉默专属	1768930200	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
●原始●部落●	https://ysbl.5fsf.com	纯净点卡版本	1768932000	首战首区	无会员 无沙捐 只卖时长点卡和狂暴-推荐	原创单职业
██龙魂单职业█	http://aaa.2201pk.com:3000/	██沙奖18888█	1768932000	██迷失大极品	▇▇100满消费▇装备保值▇公益神器沉默-推荐	专属微变火龙
１.７０	http://103.60.164.34:12352/	１.７６	1768932000	1.76复古	＜＜＜　　　1.70贪玩公益服　　　＞＞＞-推荐	盛大百区怀旧
██杀神觉醒██	http://www.hanfei66.com	◆纯◆生◆态◆版	1768932000	新区狂送10w福利	●█冠名白送█材料通关█散人追梦吃肉█●-推荐	●生态绿色●
1.76金币复古	http://110.42.5.108:13564	首战首区	1768932000	一切靠打	10年品质·快餐绕行·纯金币版本·小极品+-推荐	小极品+4
████冰雪之城	https://l1h-1307564774.file.myqcloud.com/	无充值█████	1768932000	无灵符█３天合区	████████真公益服████████-推荐	一种货币通关
王※麻※子	http://www.2023cq.com:6688/	神器◆追梦	1768932000	首战※首区	人不犯我◆我不犯人※人若犯我◆斩草除根-推荐	3660288346
诸神纪元专属神器	http://clgx123.zhigu.games:15888/	单职业沉默无限刀	1768932000	全网爆率天花板	多名额首爆88888米●人人追梦永久保值-推荐	群691280326
仙剑传奇★单职业	http://103.192.210.56:2188/	★　首区　★	1768932000	沙奖１８８８８	沙奖18888◆一切靠打◆会员免费◆三天合区-推荐	●纯货币服●
１．８０传奇火龙	http://www.zwhcvxw01cq.top:22288/	180▆首区▆	1768932000	沙奖８５７６	极品+5▆经典好服▆等级好升▆装备全爆-推荐	刚开一秒
█７６复古合击█	http://bluem2h1r.18gs.cn/	█首战首区█	1768932000	█诚信稳定█	█７６经典█独家定制█正版授权█激情火爆-推荐	█八年品牌█
七剑火龙◆单职业	http://45.117.11.9:65001	独创◆首战①区	1768932000	╋复古微变╋	沙奖18888◆一切靠打◆白漂通关◆三天合区-推荐	免费◆公益◆
寻秦记	http://103.19.232.205:5589	沉默专属	1768932000	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
神之领域	http://www.szlj01.top:20001/191szly/	杀戮篇	1768933800	区区送1千路费	25大陆,上线各种送,轻松起步,BOSS打不-推荐	真20倍充值
█８０金币合击█	http://211.154.21.118:169/	██首战首区██	1768933800	真一区	█一切靠打█无合成█物价稳定█永久保值█-推荐	群1015128094
１.７０	http://103.60.164.34:12352/	１.７６	1768933800	1.76复古	＜＜＜　　　1.70贪玩公益服　　　＞＞＞-推荐	盛大百区怀旧
封界专属2	http://www.fjzs02.top:20001/187fjzs/	元旦重磅来袭	1768933800	区区送1千路费	十五大陆专属版，玩法多多，BOSS打不停-推荐	真20倍充值
╲苍穹风云╱	http://cangqiong88.top:52527	╋首战首区╋	1768933800	█沙奖微信红苞█	███白嫖你就是王者█第一神器单职业██-推荐	█简单、粗暴
176	http://www.wus176.cn	·	1768933800	·免月卡	一切可打·绿色复古-推荐	情怀
真公益纯金币合击	http://180.188.16.58:420/	宣传送顶赞	1768933800	3米狂暴消费	没任何氪金点 金币靠打没有点元素倍功等乱-推荐	80金币战神终
【　盟重沙漠	http://www.168mzsm.top:1122/	终极全爆　　】	1768933800	材料保值	神器★复古★沉默★好混★装备满地爆-推荐	只卖会员
千罚遗忘	http://www.qfyw01.top:20001/220qfyw/	刀刀货币	1768933800	区区送1千路费	白嫖到底 巡航挂机 完全解放双手-推荐	真20倍充值
１８０复古小极品	http://www2.80uucq.com:812	●●特色首区●●	1768933800	●散人天堂●	●全新独创●草根消费●极品+5●散人养老-推荐	群939555369
江湖浪子	http://www.jhlz01.top:20001/227jhlz/	刀刀货币	1768933800	区区送1千路费	白嫖到底 巡航挂机 完全解放双手-推荐	真20倍充值
寻秦记	http://103.19.232.205:5589	沉默专属	1768933800	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
暴躁熊猫3	http://www.bzxm03.top:20001/195bzxm/	独家9大陆	1768933800	区区送1千路费	灬★全看脸★灬灬★全靠爆★灬灬★全靠打★-推荐	真20倍充值
１７６金币复古	https://103.192.209.219:60605/WY176	极品╋６首区	1768933800	区区活人100+	一切靠打╲屠龙终极╲生态养老╲虚空召唤-推荐	群213613115
１７０养老服	http://www.PK111.cn	１７０养老服	1768935600	１７０养老服	１７０养老服-推荐	１７０养老服
█1.78青春合击	https://www.qcgyhj.com/	█首战·首区█	1768935600	██散人首选██	██真正公益█无合成██打金吃肉██-推荐	█一切靠打█
７６情怀金币复古	http://114.66.32.21:998/	养老特色	1768935600	★极品靠打★	纯净公益█全新玩法█地图靠跑-推荐	★散人追梦★
《　老兵OL　》	https://lbcq.cq1w.com	首区·２０２６█	1768935600	█Boss新世界█	◆　　高　　　清　　　无　　　码　　　◆-推荐	″　全靠打
80金币合击	http://111.4.232.243:4090/	★※充值能打※★	1768935600	没有玩过	免费挂机 一切全靠打 终极全靠爆 掉落一-推荐	长久特色公益
１．８０名扬战神	http://103.36.166.220:18099/180MY	１．７６开天复古	1768935600	公益长久稳定	▊三天合区▊散人好混▊物价保值▊老品牌▊-推荐	微变８５火龙
１丶８０上古战神	http://www.180sgz.com	全新版本首站首区	1768935600	▇打琻稳赚▇	█独家新版█１丶８０战神小极品+6★█-推荐	７６火龙微变
１·８０起源战神	http://www1988.z180s.com/	复古大极品+5	1768935600	微变１·７６公益	全满50◆散人追梦◆充值可打◆散人称王-推荐	沉默冰雪火龙
「　　杀心　　」	http://www.shaxin168.com/	「　　沉默　　」	1768935600	独家巨制	「　复古追梦　」「一」「切」「靠」「打」-推荐	特色复古
７６８０金币合击	http://www.175180.com	首战首区	1768935600	酱油老品牌	▇顶赞30 战神终极▇装备保底▇▇魔龙教主-推荐	wmhj80
【　追忆传奇　】	http://45.248.10.180:700	【　首战首区　】	1768935600	█独家最新版本█	人人追梦█复古神器█沉默８０█散人养老█-推荐	群5789616
《　草帽传奇　》	https://cmcq.cq1w.com	█打爆一切█	1768935600	█故事新序章█	◆　　冒　　　险　　　剧　　　情　　　◆-推荐	【　　1区
１．７６盛忆传奇	http://103.8.222.179:2321/166/	１７６小极品+６	1768935600	≮独家首站首区≯	★极品+6★金币通关★7天合区★装备保值★-推荐	╋散人通关╋
１．７６金币	http://www.mir2t.com:88/	[ 品牌授权 ]	1768935600	１．区	━━━━━━１丶７６重装上阵━━━━━━-推荐	━━━━━━
╋●╋新杀神恶魔	http://103.192.209.234:899/9pk/	风卷残云剑╋●╋	1768935600	█攻速单职业█	╋╋◆天崩地裂◆惊天动地◆秒杀壹切◆╋╋-推荐	╋散人通关╋
78公益金币合击	http://www.185xwhj.com/	真实首站首战首区	1768935600	纯复古首站首区	3天一区赞助88米测试送顶赞保底回收-推荐	2310189852
【夜刀神之卷】	http://www.cyx888.com	原创剧情专属	1768935600	散人轻松逆袭	熬夜追梦■装备保值■万元首爆■天选之人-推荐	群1034811843
█８０金币合击█	http://www.bluemir2.cc/	█独家公益合击█	1768935600	█魔龙教主爆一切	█升级免费█金币靠打█一切靠打█-推荐	█首战首区█
骨灰沉默	http://43.248.140.214:868/	首战首区	1768935600	十天攻沙系列	经典怀旧版本非骨灰勿入长期超耐玩沉默-推荐	每周新区
██１·７０复古	http://170yk.cn	██１·７０复古	1768935600	██１·７０复古	170小极品+3，170小极品+3，170小极品+3-推荐	小极品+3
180战神合击	http://www.jhhj800.com/	◆★首战首区★◆	1768935600	★纯金币合击★	装备靠爆●四格靠打●双倍爆率●无限激情-推荐	群666474905
【　杀戮光明　】	http://www.sss999.top:188	【　首战首区　】	1768935600	沙奖１８８８８	【　一切打满　０充逆袭　散人◆追梦　】-推荐	迷失神器专属
80回眸战神	http://103.205.253.99:666/	激情无限	1768935600	特色耐玩	纯净复古/战神终极/激情无限-推荐	特色耐玩
★１·７６极品★	http://www.zxms2025.com	█散人白嫖终极█	1768935600	沙奖１８８８８	最新玩法█三职业平衡█全新技能█爆率全开-推荐	〓ＰＫ超爽〓
80公益合击	http://45.125.46.79:3222	██首站首区██	1768935600	散人公益服██	全靠打。无合成。自动回收-推荐	群984553347
█８０逍遥公益█	http://115.223.43.150:19050/	█s4季度首区█	1768935600	█免费赞助█	█金币好打█一切靠爆█元宝保值█散人天堂-推荐	█沙奖超高█
寻秦记	http://103.19.232.205:5589	沉默专属	1768935600	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
梦回沉默	http://www.mhchenmo.com	1.76金币沉默	1768935600	情怀	经典-原汁-原味-麒麟-武兽-复古-推荐	回忆2003年
１●８０公益合击	http://www3.80dddcq.com:633	█首战首区█	1768935600	█一切靠打█	█独家█免费挂机█剑甲勋笠全靠爆█-推荐	群1061899931
1.76沉默	http://202.189.12.55:50000/	.[首区]	1768935600	03年情怀	-独家、养老沉默--推荐	★情怀回忆★
１丶８０热血火龙	http://www.kdtpbvw01rx.top:22299/	散人丶首区	1768935600	极品最高+5	战神狂爆╲自动捡物╲长久稳定╲装备全爆-推荐	沙奖８５７６
１.７０	http://103.60.164.34:12352/	１.７６	1768935600	1.76复古	＜＜＜　　　1.70贪玩公益服　　　＞＞＞-推荐	盛大百区怀旧
沧溟合击	http://www.cangm178.com	独家178合击	1768935600	重金广告散人天堂	RMB永久回收，装备保值，打金发家致富！-推荐	QQ84027613
〔　追忆沉默　〕	http://45.248.10.27:888/	████████	1768937400	独家沉默单职业	█公益█神器█火龙█未央█复古█合击█-推荐	█全网独家█
80公益合击	http://103.91.210.205:6111	██首站首区██	1768937400	散人公益服██	30顶赞，自动回收捡取，幻10教主100只-推荐	群908625468
〔符文大乱斗〕	https://www.023pk.com	【流星の品牌】	1768937400	多流派の神器专属	创新·进步·新玩法·符文·命运·难度模式-推荐	★散人追梦★
１．８０名扬战神	http://103.36.166.220:18099/180MY	１．７６开天复古	1768937400	公益长久稳定	▊三天合区▊散人好混▊物价保值▊老品牌▊-推荐	微变８５火龙
１．７６忘忧沉默	http://43.248.99.115:51889	道召神兽８个头	1768937400	８０８５９５	复古小极品金币微变武易轻变中变超变迷失-推荐	公益火龙合击
█７６纯金币合击	http://43.249.193.252:888/	██首站首区██	1768937400	██好玩不氪██	赞助真实可打█无暗坑█无套路█养老好服-推荐	█纯净绿色█
██沧澜沉默██	http://www.5558pk.com	██重回山海██	1768937400	█魔化版本█	▆沧澜沉默▆专属复古▆遗忘神器▆单职业-推荐	█失落编年史
██１·７０复古	http://170pk.cn	██首战首区██	1768937400	██１·７０复古	170小极品+3，170小极品+3，170小极品+3-推荐	小极品+5
【真】公益沉默	https://103.192.209.219:62023/	道BB猛纯散人	1768937400	复古合区慢	自动捡挂回，送！会员满回馈，送！装备靠打-推荐	群925005
寻秦记	http://103.19.232.205:5589	沉默专属	1768937400	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
七剑火龙◆单职业	http://45.117.11.9:65001	独创◆首战①区	1768937400	╋复古微变╋	沙奖18888◆一切靠打◆白漂通关◆三天合区-推荐	免费◆公益◆
﹌神之金币合击﹌	https://43.241.18.190:52024/	战神+1小极品	1768937400	█一个狂暴走天下	无赞助█无沙捐█金币靠打█无坑无套█-推荐	物价稳如泰山
█180公益合击█	http://vip.185xw.cc:88	██首战首区██	1768937400	无金币充值	█低投入█高回报█时间是王道█一切靠打█-推荐	星王终极
１８０公益合击	http://www.52180.Top	无赞助	1768939200	不卖金币	█全部靠打█免费挂机█白嫖养老█-推荐	无合成
寻秦记	http://103.19.232.205:5589	沉默专属	1768939200	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
野外小怪必爆终极	http://103.192.209.60:8199	今日首区刚开１秒	1768939200	终极高爆日赚千元	神器迷失专属沉默单职业冰雪火龙复古神技-推荐	█赏金传奇█
████冰雪之城	https://l1h-1307564774.file.myqcloud.com/	无充值█████	1768939200	无灵符█３天合区	████████真公益服████████-推荐	一种货币通关
██龙魂单职业█	http://aaa.2201pk.com:3000/	██沙奖18888█	1768939200	██迷失大极品	▇▇100满消费▇装备保值▇公益神器沉默-推荐	专属微变火龙
〔　176　〕	http://www.sgyh176.com	纯净金币版	1768939200	纯净金币版	〔裁决之杖 — 破馆珍剑 — 屠龙〕-推荐	纯净金币版
仙剑传奇★单职业	http://103.192.210.56:2188/	★　首区　★	1768939200	沙奖１８８８８	沙奖18888◆一切靠打◆会员免费◆三天合区-推荐	●纯货币服●
██杀神觉醒██	http://www.hanfei66.com	◆纯◆生◆态◆版	1768939200	新区狂送10w福利	●█冠名白送█材料通关█散人追梦吃肉█●-推荐	●生态绿色●
１．８０时光复古	https://180sgzs20260118.b8zf.com/	１．７６战神终极	1768939200	▇▇５０全满▇▇	▇▅▃▂１.８０复古战神极品＋５▂▃▅▇-推荐	７６８０８５
【　盟重沙漠	http://www.168mzsm.top:1122/	终极全爆　　】	1768941000	材料保值	神器★复古★沉默★好混★装备满地爆-推荐	只卖会员
＜　酒剑逍遥　＞	http://www.9d8e.cn/	＜　公　　测　＞	1768941000	低消费の超高回报	装备保值█挂机吃肉█专属沉默█人人追梦█-推荐	█全网首发█
１·８０冰啸火龙	http://www.msnfpka01bx.top:22277/	180首区(+5)	1768941000	小极品全靠打	自动捡取╱良心好服╱剑甲全爆╱长久激情-推荐	沙奖８５７６
经典雷霆二合一	http://www.ygg6.com	██首战首区██	1768941000	█首站首区█	单职业神器迷失中变专属火龙沉默复古神技-推荐	群993015995
╲苍穹风云╱	http://cangqiong88.top:52527	╋首战首区╋	1768941000	█沙奖微信红苞█	███白嫖你就是王者█第一神器单职业██-推荐	█简单、粗暴
攻速双倍属性合击	http://180.jy170.com	一分钱不花当爷爷	1768941000	爆率框框奈斯	〓自动挂机自动拾取〓所有装备都能爆〓-推荐	玩过都说好
寻秦记	http://103.19.232.205:5589	沉默专属	1768941000	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
【　杀戮光明　】	http://www.sss999.top:188	【　首战首区　】	1768942800	沙奖１８８８８	【　一切打满　０充逆袭　散人◆追梦　】-推荐	迷失神器专属
１．８０名扬战神	http://103.36.166.220:18099/180MY	１．７６开天复古	1768942800	公益长久稳定	▊三天合区▊散人好混▊物价保值▊老品牌▊-推荐	微变８５火龙
寻秦记	http://103.19.232.205:5589	沉默专属	1768942800	首站首区	一切靠打、长久耐玩、沙奖18888-推荐	无限刀
七剑火龙◆单职业	http://45.117.11.9:65001	独创◆首战①区	1768942800	╋复古微变╋	沙奖18888◆一切靠打◆白漂通关◆三天合区-推荐	免费◆公益◆
１．８０传奇火龙	http://www.zwhcvxw01cq.top:22288/	180▆首区▆	1768942800	沙奖８５７６	极品+5▆经典好服▆等级好升▆装备全爆-推荐	刚开一秒
180豪门战神	http://www.cq336.com	免费爆茺值	1768942800	老板收材料	装备靠打.充值可打.教主爆一切-推荐	小极品+5
野外小怪必爆终极	http://103.192.209.60:8199	今日首区刚开１秒	1768942800	终极高爆日赚千元	神器迷失专属沉默单职业冰雪火龙复古神技-推荐	█赏金传奇█
